Blattner	index	W3110_control	W3110_cumate	Step_06_control	Step_06_cumate	Step_07_control	Step_07_cumate	Step_11_control	Step_11_cumate	Step_12_lowOD_control	Step_12_lowOD_cumate	Step_15_control	Step_15_cumate	Step_16_control	Step_16_cumate	MGF-01_control	MGF-01_cumate	MGF-02_control	MGF-02_cumate
b1864	W3110_lambdaRed.CDS.1856	0.07787201185840366	0.04596552376081614	0.05474857878281874	0.04566620264371681	0.06560049347642222	0.05005329464118723	0.06660465365311667	0.02707882992491469	0.05631956127335328	0.046994621459457646	0.04983564770142764	0.07639426432587627	0.058073413994089405	0.05849083049366344	0.0731385866896803	0.06009446389045275	0.07474336331194592	0.06135419603884668
b1865	W3110_lambdaRed.CDS.1857	0.0003622756098038599	0.00018422859798231813	0.00039788436830655256	0.00016214774092418907	0.0003256795262037696	0.00019809834860704336	0.00022111857717759645	0.00020995846007978915	0.00021152093036685697	0.00023436699020860233	0.00027433822842592726	0.0014846153049650705	0.00014243347413707386	0.0006681159167740118	0.001613415746334809	0.00023111059585875565	0.0005030375340733873	0.0003331277698445105
b1866	W3110_lambdaRed.CDS.1858	0.1583308331282257	0.13047350800474955	0.14580667072385503	0.11755753064173381	0.13506636527815086	0.11404729570206812	0.13188877107224078	0.10568135354654894	0.12816021847254164	0.11502824200460277	0.1336528573590222	0.0935592328100774	0.13049759189581783	0.11505096074414839	0.1235983085444774	0.11653360808116964	0.1285926340509352	0.11288968891601141
b1867	W3110_lambdaRed.CDS.1859	0.003621367815894925	0.0036953470209834228	0.004000414379056352	0.0039158859170178905	0.0030144320241473183	0.0030953057182638417	0.004674690907078359	0.005021619280525263	0.0133237727036091	0.0038368935579844127	0.005082289525620516	0.002082442410297638	0.008657400415927287	0.005530315191085521	0.007729224577667305	0.005567380649192805	0.007951358509860423	0.005335903743157548
b0185	W3110_lambdaRed.CDS.186	0.1094166916023811	0.09303373062937914	0.09140913162543807	0.08438680425650467	0.09793353614960743	0.0817544280994676	0.0869564399323109	0.07528702219824006	0.07965594196321481	0.0915487709117393	0.0805032917689692	0.08781946822909725	0.08127323040564098	0.08185709914834892	0.08265921280253995	0.08577653887634672	0.08696530055274147	0.08681224364312601
b1870	W3110_lambdaRed.CDS.1862	0.012027019461461362	0.007916614446501345	0.008861151976580559	0.007622821224248243	0.008848419011037327	0.007697568270149279	0.009680934706540812	0.0061949812346099205	0.010506135488653848	0.010072446411767388	0.010906222655996547	0.007322027695130063	0.010507622869113255	0.006199096270496587	0.009319032239152845	0.0060864651444831955	0.008013516808719348	0.005734389272642407
b1871	W3110_lambdaRed.CDS.1863	0.0015059856464386834	0.0012628419712574866	0.001720289399945697	0.0012774571931339208	0.0016472462824510797	0.0014776644384921662	0.0013739795944582344	0.0013513330472020336	0.001508713209811276	0.0032103872191478443	0.001904671269700036	0.0011210648889214856	0.0021665869499050867	0.002046780449206785	0.0016496573957243109	0.0009776074050114251	0.001095413596528378	0.0013095007248625343
b1874	W3110_lambdaRed.CDS.1866	0.004076202991326829	0.0030734887527617306	0.003385780541771971	0.002844004703308377	0.0037089144803521246	0.0032822123878777955	0.004518132052060393	0.002728440601650319	0.005387375476646826	0.003454603775823697	0.0030687740539762916	0.0025676251806173596	0.0035968403289937325	0.0033367644710087063	0.00446306945868109	0.00292928891346168	0.004004520282194406	0.0029825866414530874
b1875	W3110_lambdaRed.CDS.1867	0.00229913810096808	0.001713965117641086	0.001379346955081846	0.0018332294524781138	0.0014336551549904628	0.000608575265406201	0.000824416705729002	0.001165219289650566	0.0038695165829718803	0.0010024898471369958	0.0029396650040300755	0.0008580112432950951	0.0010867896959225701	0.0011141362253776399	0.0012262970442284268	0.0010365628006906065	0.0010727030762801787	0.0017734843701880233
b1876	W3110_lambdaRed.CDS.1868	0.024755089721376206	0.030024765248696222	0.0245151778613547	0.02872648753860599	0.02899956420885645	0.030192469361271426	0.02241219612281996	0.03667772041518571	0.01626187116523094	0.029971434924223207	0.04303972765941617	0.027140630154603416	0.026307022420545664	0.025312867828784762	0.018889132534909748	0.027411829247010123	0.024767459033764167	0.02681482225933061
b4131	W3110_lambdaRed.CDS.187	0.00026591879923991326	0.0005543618336028649	0.0007057081475801162	0.00047125076722996894	0.0008353335926857827	0.00042545733461524476	0.0014269214670273363	0.0007871925727196425	0.0022663341792520594	0.00026928480925438703	0.00010630365724091542	0.0	0.0011555799117859936	0.0005764040820624731	0.0007844525503780757	8.835354380725984e-05	0.001692850935342197	0.000384469685745158
b1878	W3110_lambdaRed.CDS.1870	0.0004374827970627571	0.0005660351296680489	0.0003390221619764138	0.0002964399787814416	0.00039726786454106756	0.00022450704254773162	0.0002505985899576829	0.00016836504042221155	0.0	0.0	5.13585740672768e-05	4.291558926573381e-05	0.00019664406081417176	0.0	8.51257748065236e-05	0.0	0.0	0.0001114348825035104
b1879	W3110_lambdaRed.CDS.1871	0.014528275459542252	0.013692488621860168	0.010719016797913502	0.011479738127929842	0.010748782013892141	0.013121656754657063	0.011337426873598913	0.0104436846189669	0.008832229060101218	0.004802059938107226	0.00538629364174963	0.008743113815609486	0.007724986804541956	0.008393826123473697	0.006369124237430802	0.008084076916583057	0.004676721513706084	0.008870420893552174
b1880	W3110_lambdaRed.CDS.1872	0.0001787819258878121	0.0004064205394255646	0.0	0.0001227594712094754	8.471029568467899e-05	0.0008139568682790552	8.655425779677928e-05	1.8114005358298643e-05	0.0	0.0	2.188648541038208e-05	6.779688611033973e-05	1.3478192955839548e-05	0.0	3.979686349656928e-05	0.00012974509664842257	0.0	1.7239614513788717e-05
b1881	W3110_lambdaRed.CDS.1874	0.0039223343514785845	0.004055750603183319	0.003851219154729768	0.002712194389366048	0.003564194209993555	0.003715505933312578	0.0022179771455132246	0.0033177872256073214	0.0009852591414747233	0.0018422202947401926	0.0011482584365328898	0.00047110396597681016	0.0014620062316812196	0.0008980995852518886	0.0009720196627768002	0.001970920923843091	0.0011313489280049174	0.0021159260349942017
b1882	W3110_lambdaRed.CDS.1875	0.00013151643246407072	7.554417436533884e-05	0.000350882550654445	0.00015818184674365498	0.00031660279504920456	0.0	6.999713277181691e-05	0.00023987104246661316	0.0	0.0	0.00012212380857751784	0.0008646714134551894	5.260135818324065e-05	6.678424675403184e-05	0.0007187356181802031	8.595757525035376e-05	0.00032558042069997595	0.00012195860311572762
b1885	W3110_lambdaRed.CDS.1878	0.0004896338478244811	0.0	0.0	0.0	5.2855598070759476e-05	8.992363786503286e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001524486992336806	0.0	0.0	0.0
b1886	W3110_lambdaRed.CDS.1879	0.010629569932173906	0.008019909724841713	0.010760288167138582	0.005682526330719023	0.011879622210344346	0.007338598857158061	0.0032865467908522275	0.0009091888204923994	0.00035155038429971266	0.00010292193956046976	0.0003240665353266523	0.0007647004912416374	0.00042096012128896017	0.0002170309706820662	0.0007935466641191911	0.00022633239818548303	0.0007477224401273964	0.00018493721065751837
b0187	W3110_lambdaRed.CDS.188	2.0852459209304757e-05	7.164900396620081e-05	1.1725247927025225e-05	0.0	1.745614136817258e-05	0.0	0.0	0.0	0.00023551615727184012	0.0003892791683123515	0.00026767951246831355	5.514325520410537e-05	0.00013736989411484217	0.00023499544835169547	0.00018019029218608608	0.0002620261602899754	3.9657656704281297e-05	0.00033444885098232675
b1887	W3110_lambdaRed.CDS.1880	0.0001298224277722473	0.0003268808307897905	0.0002107789148254163	0.00018800265684056194	0.00016171931568860305	0.00016685377232652444	0.0	0.0001296918816030221	0.0	5.6416229860596475e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.2126839685501524e-05	0.00010318395424611735
b1888	W3110_lambdaRed.CDS.1881	0.004082960316755517	0.0022640803681919226	0.003636063192371655	0.0014385338688589582	0.004346364538585313	0.0025358833441927204	0.0015689897926542242	0.00043970692649189145	4.7640100476755325e-05	7.897500898228618e-05	1.9044644819347216e-05	0.0	0.00012264993620325726	2.9994601312985395e-05	1.0501881980414641e-05	3.68777448121341e-05	8.348424114440777e-06	2.1361544695839784e-05
b1891	W3110_lambdaRed.CDS.1884	0.0012436020888682046	0.0010758243761232573	0.0006191030937323151	0.0009175845710054669	0.0012895168099926746	0.001633918540050223	0.0008493006190645132	0.0011426112391317628	0.0006881513435222701	0.0019137701411386908	0.0009581363533996099	0.0007445694069664497	0.0015013163904214284	0.0007860238687093806	0.0009749464853769951	0.0007517943595083317	0.0007982385848663902	0.0007355856819431478
b1892	W3110_lambdaRed.CDS.1885	0.0012218835730842504	0.0029469624749386583	0.0019150764288355885	0.002059709236527678	0.001273812031434465	0.0016251465130220344	0.0004467207730838596	0.0009547076863970135	0.0	0.0	0.0	0.0004078346183331487	0.0	0.0	4.547341823726332e-05	0.0	0.0	0.0
b1896	W3110_lambdaRed.CDS.1889	0.004711905093934082	0.0064172876984957385	0.005073586701843851	0.0068399788781940375	0.006464155527321526	0.006513562978661004	0.006727145533303484	0.010048211001573297	0.0003835819432290528	0.0006659498827040854	0.0006395543069631611	0.0010106771925980048	0.00022113935593786046	0.0014138569164621508	0.0007217640859189803	0.001637688040933159	0.0005256742439462288	0.0020393617466371145
b0188	W3110_lambdaRed.CDS.189	0.00153887385950645	0.0012263115040891566	0.0014369847341238267	0.0014031728798793782	0.00132437648638015	0.0009164528548436425	0.0010754159923789264	0.0005029473741563228	0.002484207328935152	0.0013045781347909627	0.0010128829056818367	0.0024779178178398124	0.0010789967815539269	0.0012074028691274044	0.0009701457624890155	0.001207536123825374	0.001525048836276256	0.0014095771131123886
b1897	W3110_lambdaRed.CDS.1890	0.0006066303988967922	0.00033549592276638376	0.0005448666468272029	0.00016196135106127422	0.0005534925732554209	0.0004439704443960969	0.0012446644073478398	0.0006214191108226477	0.0003008591394717511	0.00012378021748722022	0.00021653733684530563	0.0002555629524397031	0.0	0.0	6.499786195048885e-05	0.0	3.792139049727069e-05	9.840508409248393e-05
b1902	W3110_lambdaRed.CDS.1894	0.000441805254637572	3.6901150745783116e-06	0.0004694787274295797	5.207741742439161e-05	0.0002647580677094907	5.520278646888765e-06	0.0004373703437418204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b4537	W3110_lambdaRed.CDS.1895	0.015462265435240341	0.011711397224367629	0.012859412886294016	0.009845731666738397	0.012670721122999553	0.010197070494858315	0.011976495365437738	0.0077201763614644986	0.0	0.0	1.1746982429060506e-05	0.0004986458918174666	0.0	0.0	0.0	0.0	6.287713896617799e-06	0.00011479103480494366
b1905	W3110_lambdaRed.CDS.1898	0.06807742927806838	0.06196280994781466	0.09114827278141863	0.0498221745134321	0.08668798096159798	0.04832776986002871	0.0655904606664049	0.04332107088647924	0.00014151515571855184	0.0005148835039577263	0.0005708890484632541	0.0010238478047473504	0.00021933700612762237	0.00012268105311203666	0.00034677381241658554	0.0	0.0024654472215302993	8.011851365841904e-05
b0025	W3110_lambdaRed.CDS.19	0.004938004965625484	0.0025880226825985638	0.004440442090745882	0.0036846330041545726	0.005273502719533131	0.0036036389244007033	0.004175750959561614	0.0034019005645607122	0.004967326987043281	0.0041570126552755255	0.003868020181424706	0.00452709813208932	0.004643029971904453	0.0035213168292249747	0.005044223381155315	0.004187405038318818	0.003652861690561372	0.00398330239917718
b0189	W3110_lambdaRed.CDS.190	0.002136793290507823	0.0069673542189558684	0.002616878614252497	0.003689853132625603	0.0026596882663989514	0.004498029424465541	0.0027878842271835628	0.006398088967485879	0.007907129630582068	0.004437985915394145	0.0046017994843826696	0.005092591349180372	0.002804657116962503	0.004461878991919701	0.0037426872802662214	0.006457460440976799	0.005796747006543972	0.005517521597399044
b1908	W3110_lambdaRed.CDS.1902	0.0023325227819737137	0.004694529567858311	0.004078634955317794	0.004203390021662038	0.0031785192937970343	0.003259014514404066	0.0030446411358505195	0.005764000138775598	0.0019295806949062063	0.006197439612635751	0.003567375800631444	0.0012282717183397945	0.0022570438000498578	0.0048625277974294985	0.003271305329936897	0.004683902960661577	0.0031190045357863557	0.004293634823013616
b1913	W3110_lambdaRed.CDS.1904	0.006280367614084644	0.010408441698416294	0.0038072934069091793	0.01293356056531353	0.004163829098854512	0.010545648694717353	0.0033861730170919872	0.011607616000412505	0.002016761227177156	0.01197480073589264	0.0014449725404299025	0.0012282636381256895	0.0025564937923350977	0.0028050096799134313	0.0027922008562905084	0.00444526329172996	5.290670782472735e-05	0.023087803160131593
b1914	W3110_lambdaRed.CDS.1905	0.013274583573249411	0.007975369089490016	0.012184461179197028	0.0047956142684370566	0.011457944535738175	0.0037633675836845153	0.012007216109686266	0.005827224513627077	0.00014068282994425467	0.00030053437546545336	0.00022831705661908213	0.00022268211484339728	0.0001828012694434014	9.29359607047781e-05	0.00016456805456742713	0.00018058336656202423	0.00014883353222883353	0.00012547786518590128
b1915	W3110_lambdaRed.CDS.1907	0.002530818229463118	0.0012225755791308499	0.002277765390939753	0.0007307562380420618	0.0015953751318057788	0.0005601937416369519	0.002077745789412888	0.00020662015706273242	0.0	2.8280323360570576e-05	4.910840181433711e-05	0.0	0.0	5.310276412268788e-05	0.00010439792109399549	2.7359660750979183e-05	0.0	5.734064926826431e-05
b1916	W3110_lambdaRed.CDS.1908	0.0005503250604098341	7.467802739778759e-05	0.00046151004143662935	0.0003357923363804971	0.000382464398147552	0.00027787794355347927	0.0003484862026495552	0.00031013941432225827	0.0011441707978530383	0.00039322188452477766	0.0002187131601827111	0.0036015554627062372	0.0009808379831296105	0.0006325195183965893	0.001065046497050798	0.00033547020515634817	0.0004239449896861764	0.0007719708681765545
b1917	W3110_lambdaRed.CDS.1909	0.018404121108860808	0.011857929891985234	0.013277705269146388	0.008742432072674238	0.011667302365163177	0.008313914360759421	0.010105115239291324	0.005980542678164926	0.00013375215791656711	0.00023162888126341174	0.001977712364807901	0.00016007590058808577	0.00040474762348287064	0.0005587813378290266	0.00043964480528365144	0.0002706318606552259	8.027444979590054e-05	0.0
b4406	W3110_lambdaRed.CDS.191	0.005596849516601374	0.005752055719319876	0.005406768413137821	0.0053848306551272165	0.004349256418558489	0.005464467842414957	0.005780905650669477	0.004369222649636281	0.008137135769550025	0.0032975158228561365	0.0030834095729172797	0.0013936406202697072	0.0044686820160605495	0.0029705395621142812	0.004002497752334864	0.003438511049818174	0.005757032191969785	0.0035605444715819876
b1918	W3110_lambdaRed.CDS.1910	0.0001723400899975541	0.0013964036194184083	0.0006558473018711118	0.0009165408150083699	0.000639105937677113	0.001035575858425781	0.00023893677137999824	0.00045203527312788716	0.0	0.0	9.278882286900394e-05	0.00012974998794698043	0.00013599251941702362	8.208495972249624e-05	0.0001470943203058119	0.0	0.0	0.00018179532421613764
b1919	W3110_lambdaRed.CDS.1911	0.04672822026945653	0.03342005471137036	0.038450081799863034	0.03145872342568993	0.03702609653569545	0.03160998117639179	0.0335908678754614	0.028132292290982377	0.00018983006830106423	0.0003346689713826023	0.0	0.0007671926709362781	6.572318017066855e-05	0.0	0.00011752733945910576	0.0	0.0003993475962964176	0.0006085915034016732
b1920	W3110_lambdaRed.CDS.1912	0.005261788344576727	0.01218653906047452	0.0045615216267682395	0.010456130643797407	0.0061983021799383205	0.01237974305976823	0.006574860833111449	0.02066112625015247	0.00017611299804593398	8.108091020028614e-05	0.00014179531216126253	0.00032666394124191474	8.476256285130685e-05	0.00033969293272526063	0.00010115652219495203	4.4760368346081364e-05	0.00021484541321702784	0.00048067197613287023
b1921	W3110_lambdaRed.CDS.1913	0.0026122388352904885	0.003314274010816991	0.003167852546928791	0.002372701473046619	0.002191133628004551	0.0015468477320724368	0.0019134175281435347	0.002082623748035622	4.0856353739442465e-05	4.847572694070036e-05	0.0	0.0	1.2400480813523919e-05	0.0	2.2931740509754723e-05	0.0	0.00023511012703097416	4.117809490706677e-05
