level_0,Step05_predicted_from_W3110,Step09_predicted_from_Step05,Step10_predicted_from_Step09,Step10_predicted_from_W3110,iBAQ_Step04,iBAQ_Step05,iBAQ_Step09,iBAQ_Step10,iBAQ_W3110,$D_{KL}\left(\text{iBAQ_Step05}\|\text{Step05_predicted_from_W3110}\right)$,$D_{KL}\left(\text{iBAQ_Step10}\|\text{Step10_predicted_from_Step09}\right)$,$D_{KL}\left(\text{iBAQ_Step09}\|\text{Step09_predicted_from_Step05}\right)$,$D_{KL}\left(\text{iBAQ_Step10}\|\text{Step10_predicted_from_W3110}\right)$,$\log_2\left(\frac{\text{iBAQ_Step05}}{\text{Step05_predicted_from_W3110}}\right)$,$\log_2\left(\frac{\text{iBAQ_Step10}}{\text{Step10_predicted_from_Step09}}\right)$,$\log_2\left(\frac{\text{iBAQ_Step10}}{\text{Step10_predicted_from_W3110}}\right)$,$\log_2\left(\frac{\text{iBAQ_Step09}}{\text{Step09_predicted_from_Step05}}\right)$
b3524,2.2582853991451182e-05,1.3121562917825284e-05,9.096425268088022e-06,2.2856924436200308e-05,1.7758828054136983e-05,1.3034464934680102e-05,9.08871870023711e-06,5.607124396108944e-06,2.2550430712017477e-05,2.3847260235676436e-06,7.763301460968866e-07,6.952580332343931e-07,9.370578522132425e-06,-0.7928964621404937,4.6547963106951045,3.325536627622972,4.609224287128946
b3526,8.406420693166591e-05,8.792639581262519e-05,8.127835455535131e-05,8.508442849400544e-05,5.827024101012387e-05,8.734276017497556e-05,8.120949485104651e-05,7.99720515418539e-05,8.394351194454204e-05,6.311744672532135e-08,1.0554123757426257e-08,2.633544662545602e-07,1.5676306850996656e-07,0.05519646646315479,4.152935938703456,4.086912009402834,4.054865755961435
b3527,3.5589506925312065e-05,2.7463958947521682e-05,2.4903004790662718e-05,3.6021428948769096e-05,3.039041258692405e-05,2.7281659365643244e-05,2.4881906755945267e-05,2.6888752066321316e-05,3.5538409374560324e-05,1.055395264051723e-06,7.714675447533504e-08,1.2537051096372663e-07,1.2702458015292564e-06,-0.38352054839989336,4.7695181487992215,4.236982563599595,4.550731213604774
b3536,3.5796701022872636e-06,6.320525302359848e-07,1.2349495178084934e-05,3.6231137599117786e-06,1.5274864460626643e-06,6.278571077112351e-07,1.2339032582097004e-05,7.467268202176446e-06,3.574530599368329e-06,1.8588937642123227e-06,1.1255492119851742e-06,2.4959077021285003e-05,1.5561397136274873e-06,-2.511318474175944,4.500207077597011,6.269357136306137,9.290709258169127
b3537,1.3933618481601229e-05,1.2685010635840027e-05,1.251018313600335e-05,1.4102719916506786e-05,9.249111176438506e-06,1.2600810388546624e-05,1.2499584403828508e-05,8.757108844889937e-06,1.3913613321681111e-05,6.587993261318337e-08,6.296136345058879e-07,1.3619088405107866e-09,1.1728323248790592e-06,-0.14505344639522377,4.640892817202225,4.468022292036906,4.976700583493779
b3538,3.5452031404816504e-05,2.2452114104601274e-05,1.64615940297394e-05,3.588228499535276e-05,2.2196319546714795e-05,2.2303082021449067e-05,1.6447647629083594e-05,1.1669211009752695e-05,3.540113123421955e-05,2.81245937113669e-06,7.772852667721043e-07,8.859204815433999e-07,1.1105167304747516e-05,-0.6686252091303881,4.5319797086854425,3.4078119876038286,4.427461085789396
b3540,1.3261469426187589e-05,1.4860817128535688e-05,1.4986912774456088e-05,1.3422413513460084e-05,1.773960867493968e-05,1.4762174367159565e-05,1.4974215736139594e-05,1.5198084569636901e-05,1.3242429302690815e-05,8.187880550179851e-08,1.4808100878080518e-09,4.3155971597053533e-10,1.125913260681875e-07,0.15466459520411036,4.9315960949605255,5.090655212221815,4.928946242283422
b3541,1.3261469426187589e-05,2.829542201074174e-05,1.9980663003755485e-05,1.3422413513460084e-05,5.327294949275984e-05,2.8107603364075083e-05,1.9963735218322582e-05,2.4642625672362128e-05,1.3242429302690815e-05,6.267660426012935e-06,5.05909840672095e-07,1.3686825866583024e-06,3.751457810305948e-06,1.083719804516706,5.00000315501789,5.57396350183202,4.28747865044623
b3544,7.117416876295467e-06,7.0009519438963026e-06,1.220478375913389e-05,7.2037954008827335e-06,0.0017821113485408325,6.9544811996542925e-06,1.2194443763874936e-05,1.5198084569636901e-05,7.10719806177744e-06,1.879401632027251e-09,3.40268616999983e-07,1.5736231356697678e-06,3.3520137998103742e-06,-0.03341084440221209,5.227852587141108,5.988470209097816,5.809487326488188
b3546,2.3368872820380723e-06,1.832344890016565e-06,2.1257993305651145e-06,2.365248256118638e-06,9.962678470557693e-07,1.8201821967957734e-06,2.1239983355263386e-06,1.6156249093019415e-06,2.333532101626452e-06,6.187210004958298e-08,6.680483548350314e-08,2.2069206290728035e-08,1.3380987461562474e-07,-0.36050527981506164,5.5077744169651,5.3537882173593605,5.995667253261805
b3549,1.702000474353191e-05,9.22524750507375e-06,3.833020025052705e-05,1.7226563235716192e-05,2.757489303093259e-05,9.164012387219343e-06,3.8297726583095735e-05,4.1876819644334016e-05,1.6995568311804926e-05,2.1825038507042825e-06,1.592421066018933e-07,2.5442286431726764e-05,1.2548079782669745e-05,-0.8931801252251734,4.590380824559286,5.744227452694226,6.555860929741433
b3551,1.3463292448851033e-05,1.591353955603724e-05,1.4515617169051876e-05,1.3626685904374455e-05,2.1003628672380388e-05,1.5807909059981848e-05,1.4503319416328771e-05,1.4401848409773621e-05,1.344396255842478e-05,1.9324018458630878e-07,4.470109264500025e-10,6.441735162954508e-08,2.16412330238498e-08,0.23161528825695576,4.923880563422536,5.015051744301349,4.798252703336553
b3552,6.580020614587342e-05,4.5513486626498045e-05,7.01261066374631e-05,6.65987718085576e-05,5.2535067936637304e-05,4.521137833986338e-05,7.006669521121659e-05,5.247349065922908e-05,6.570573365486449e-05,3.622164741696576e-06,2.435983617748747e-06,5.6762883258169684e-06,1.6167536185704407e-06,-0.5414062026447155,3.944486386114832,4.018942446860386,4.8572833833578155
b3553,0.0004836285213282437,0.0002679890681876434,0.0003558986103249096,0.0004894979426150292,0.00033068259245842195,0.0002662102170332286,0.00035559709003450104,0.0003355689700350548,0.00048293415281773245,5.848260336408591e-05,5.920175401997584e-07,1.2973372852814323e-05,2.723398520616078e-05,-0.8613333857304291,3.456563031168133,2.996726534624048,3.9238259904814745
b3554,0.0006565512957195582,0.0005094457032323263,0.0006015997202101115,0.0006645193455367598,0.0005052308321183647,0.0005060641172466176,0.0006010900398767664,0.0005525857776911692,0.0006556086537429623,1.8739736326231255e-05,2.0531958749123343e-06,7.788856441035821e-06,1.000618384168657e-05,-0.37558754900268276,3.1980066006139873,3.0544992967076743,3.5220181696449435
b3555,2.5135859196664973e-05,6.0874150462055504e-06,8.157126753354727e-06,2.544091346977807e-05,1.790235238435203e-05,6.04700815440367e-06,8.150215967090836e-06,4.951002591441985e-06,2.5099770446020422e-05,1.0473485927212391e-05,7.340791927230411e-07,3.156023813337683e-07,1.2386265571137834e-05,-2.055453574653658,4.68758704090277,3.0465695439704508,5.608272703693384
b3556,1.3261469426187589e-05,1.4860817128535688e-05,9.857485077027554e-06,1.3422413513460084e-05,0.00014871356526366104,1.4762174367159565e-05,9.84913373291747e-06,1.0070522199758875e-05,1.3242429302690815e-05,8.187880550179851e-08,2.2856415836665475e-09,9.60296199765801e-07,4.5849536558133984e-07,0.15466459520411036,5.124450952444038,4.679098369828621,4.50999997661644
b3559,0.0008007406784846793,0.0006366180113778633,0.0006586267867361243,0.0008104586421204575,0.0006066955303238088,0.0006323922842162321,0.0006580687925932805,0.0006026263236203803,0.0007995910169413565,1.9086586945285316e-05,2.4512493788781103e-06,3.573990011955649e-07,2.9272329055945578e-05,-0.3405153329568762,3.1540379423566876,2.854760564151473,3.291083320770114
b3560,0.00042623703705458845,0.00035336398102404286,0.000304124519211253,0.0004314099427625349,0.00029788311553806727,0.0003510184304020559,0.0003038668623654754,0.00031491286762433363,0.00042562506823246135,7.065961214641628e-06,1.8912669449782336e-07,3.640880192934176e-06,1.737422184275864e-05,-0.28010917684319203,3.619835677013599,3.115438384563898,3.3676364832285106
b3564,3.6747893718204675e-06,2.981037153451052e-06,2.7858020136313594e-06,3.719387417659822e-06,4.206799848378557e-06,2.9612496993670783e-06,2.7834418587788183e-06,3.269105534895376e-06,3.6695133016343142e-06,7.425193270285564e-08,3.968995240235864e-08,6.698397502968041e-09,2.8428098719884917e-08,-0.3114554142584929,5.822481692575314,5.405509392798907,5.563931895843098
b3567,1.0930063358558267e-05,1.1325730251534173e-05,4.255364978700223e-06,1.1062712992964538e-05,5.207124242898442e-06,1.1250552601681583e-05,4.251759797766808e-06,8.077668293036508e-07,1.0914370545832435e-05,4.653399623200441e-09,2.1053624017924384e-06,2.908333522835162e-06,8.140970206264662e-06,0.04169410115924421,3.813293295826691,2.434942844767109,4.061858809540764
b3571,8.945088242810333e-06,8.02349469599978e-06,9.020969545952422e-06,9.05364778599098e-06,1.1251190240244554e-05,7.97023654297532e-06,9.01332690482275e-06,7.5185036140631775e-06,8.932245353432153e-06,5.516283395996624e-08,1.327097110694946e-07,5.868968450970485e-08,1.382015682354095e-07,-0.16647317288570918,4.960142643807332,4.954925959509049,5.310531509944408
b3572,9.434735875871034e-05,9.914725658115448e-05,9.246516777060122e-05,9.549237889592123e-05,8.990154739749078e-05,9.84891393936916e-05,9.238683050422803e-05,9.144651979860389e-05,9.421189976056848e-05,8.960873275467912e-08,5.631716599641579e-09,2.359070094316726e-07,8.694503781720613e-08,0.06198251395517751,4.1009742394281155,4.054498636394733,4.010541504524534
b3574,1.0778470436950779e-05,6.336647877604861e-06,9.517404190895421e-06,1.0909280306575258e-05,1.3373103787909111e-05,6.294586634329426e-06,9.509340966167023e-06,1.084022517117611e-05,1.076299527340513e-05,1.0982732381121953e-06,8.794354369412541e-08,6.873830281114384e-07,2.1902019377612763e-10,-0.7759689167133033,5.248753637760082,5.051837755392871,5.7046127381167295
b3585,1.3261469426187589e-05,1.4860817128535688e-05,1.4986912774456088e-05,1.3422413513460084e-05,4.0387938977222264e-06,1.4762174367159565e-05,1.4974215736139594e-05,1.2225769942561471e-05,1.3242429302690815e-05,8.187880550179851e-08,2.7159310911096085e-07,4.3155971597053533e-10,5.5001839609274085e-08,0.15466459520411036,4.713972704568679,4.873031821829969,4.928946242283422
b3588,1.1120893407175409e-05,5.736584340761274e-06,3.1322393106192073e-06,1.1255858996700362e-05,1.0551939976381278e-05,5.698506184267905e-06,3.129585651180344e-06,1.4110135571504223e-06,1.1104926610656694e-05,1.6122431259813131e-06,5.960272401093202e-07,7.105844697214619e-07,6.914762184917488e-06,-0.9646170094336703,4.81317185015838,2.967762036471445,4.736766639804193
b3590,4.2945952583538345e-05,3.90604350946828e-05,4.290574034487172e-05,4.34671540370482e-05,4.7931585293357765e-05,3.880116071259692e-05,4.2869390241461174e-05,4.666370533265789e-05,4.288429303325786e-05,2.0677488422558968e-07,1.5996871887030727e-07,1.7995555717123746e-07,1.1475663486770836e-07,-0.14642236142763032,4.535925912910617,4.517170951367593,4.586579954036461
b3591,2.1428708419611668e-05,2.8894785314230256e-05,2.6004794737165777e-05,2.1688771901808625e-05,2.4967745381776074e-05,2.870298822877303e-05,2.598276325675621e-05,2.2680244217802526e-05,2.139794220196462e-05,1.1147339173966196e-06,2.221950478067994e-07,1.519309705864514e-07,2.232425893091493e-08,0.4216560451751956,4.536846512855483,4.798675798641668,4.520754132127909
b3592,0.0001635139292228842,8.940147820669975e-05,7.383874767104599e-05,0.00016549836995485533,0.00010015410888914967,8.880805130391643e-05,7.37761908641485e-05,8.502196259769426e-05,0.00016327916448409147,2.0495590244800667e-05,8.070903812378748e-07,1.4527959209429758e-06,2.3847381321223394e-05,-0.8806511576866001,4.35266143847147,3.18829442065417,3.9348672931959303
b3599,7.353053337022014e-05,8.272183751969597e-05,5.0419564870605246e-05,7.442291597124326e-05,6.459857144724398e-05,8.217274856930566e-05,5.0376848991978526e-05,5.7223434697559365e-05,7.342496208010443e-05,4.890655966177388e-07,4.397140408430344e-07,7.3604945493900575e-06,2.161140158524484e-06,0.16031657392857923,4.507109760917629,3.945346510524301,3.665393407687045
b3600,0.00015511275231664393,0.00015079752188372486,0.00012014151041740519,0.00015699523453212373,0.0001317467024583855,0.000149796561853154,0.00012003972552120086,0.00013717105141135313,0.0001548900495478089,9.21600700892213e-08,1.1536335584762377e-06,3.3748997679681385e-06,1.3079081337133089e-06,-0.050312788549851106,4.128695812437087,3.7427097511712297,3.667411835179564
b3602,0.0002769612270904598,0.0002425105980334467,0.0002708413201205761,0.0002803224889892296,0.0002823872348290034,0.00024090086723290685,0.000270611861080478,0.0002760045534692439,0.0002765635806609316,2.4566130977432196e-06,4.890533135800063e-08,1.5686578383324414e-06,3.342764553257004e-08,-0.20124443453661378,3.655171328953923,3.6055316954152357,3.7948395725270743
b3605,4.164600963794166e-05,2.38904192160216e-05,3.206333036633374e-05,4.215143470015114e-05,3.337030558309723e-05,2.373183998706545e-05,3.20361660436782e-05,2.831700494040798e-05,4.158621647768383e-05,4.567668783910147e-06,2.2792296517377405e-07,1.2532780787378688e-06,2.5697491659496354e-06,-0.8113543081567496,4.456668138272462,4.062010685218931,5.004563200313989
b3606,1.1552100759759762e-05,3.0266621478641866e-05,2.288337144540681e-05,1.1692299575826705e-05,2.03073863783976e-05,3.0065718453299726e-05,2.2863984461014127e-05,2.289634029835241e-05,1.1535514858300107e-05,1.0244792103930311e-05,3.674270262365607e-12,9.896880697614698e-07,4.183367300132643e-06,1.3799642028547439,4.730807379512006,5.699548303027116,4.3259652151781705
b3607,9.968581309371517e-05,9.235678561187397e-05,8.742511753982715e-05,0.00010089562187785356,8.84969868129115e-05,9.174374204328822e-05,8.73510502463203e-05,9.801137854398166e-05,9.954268942233433e-05,3.2513008837791683e-07,6.165328809394296e-07,1.3817486081561022e-07,4.1623615762431676e-08,-0.11977844709568508,4.25116566542054,4.044421827576416,4.056847014019397
b3608,0.00015738785314736747,0.00014231717487823625,0.0001504518382657044,0.00015929794648306977,0.00014750894652020978,0.00014137250548355802,0.00015032437420529416,0.00013575890265292217,0.00015716188390787277,8.439753997482402e-07,7.420136121354538e-07,2.211452238181429e-07,1.8317671051364278e-06,-0.154822632972202,3.7937806254260185,3.711354690348859,3.9758874983274417
b3609,0.0020774442483920386,0.0016778452953003916,0.001818313319362025,0.0021026565651928227,0.0016350971162138264,0.0016667081356369058,0.0018167728290532615,0.0019702303336234074,0.0020744615627049656,4.3580466581817114e-05,6.176499480808157e-06,5.5991945413305395e-06,4.260542182595115e-06,-0.317808270472149,2.873578645883998,2.663966233713114,2.9084810628946993
b3611,0.0003663905541639968,0.00036928559264123184,0.00040867734106784327,0.00037083714989408553,0.00033383913826791497,0.00036683435794266327,0.00040833110619367593,0.00039845211138092487,0.0003658645097887364,2.686782098887397e-10,1.2899956618482372e-07,1.99505850288637e-06,1.0035831528904687e-06,0.0017464589056608304,3.4288268844052485,3.5690033622321096,3.599543223522213
b3612,0.00036740526806600734,0.0003085856129043809,0.0003809237289967951,0.00037186417858547227,0.0003300817106342683,0.00030653729101773433,0.00038060100721576374,0.0003338260083763861,0.00036687776681765185,5.3460741835287175e-06,3.039616244619335e-06,7.816535839767801e-06,2.015422248274445e-06,-0.26130972077733716,3.3533195848862594,3.3880459649788293,3.788282621699965
b3613,8.126520320334515e-06,8.98190668427363e-06,1.63696504231723e-05,8.225145544555512e-06,1.2520852213801513e-05,8.922286808051742e-06,1.635578191791184e-05,1.2343179828204628e-05,8.114852687923234e-06,3.774868583374382e-08,5.416778258300107e-07,2.429278056128322e-06,8.921571798031951e-07,0.13477578486969222,4.596210073245237,5.589120473593033,5.743617746709166
b3614,4.241618727106859e-06,5.7735626833215705e-06,6.844429592718287e-06,4.293095937712502e-06,5.3016911739012e-06,5.735239072908023e-06,6.8386309345088794e-06,6.998522142275937e-06,4.235528833008785e-06,2.3661218389297202e-07,1.7217140896746521e-09,9.269976865241949e-08,7.146876542217439e-07,0.43523868115035924,5.28682670172871,5.959738602576071,5.509183731954058
b3616,6.951877358411039e-05,2.7876403379397076e-05,4.150435082631698e-05,7.036246859280254e-05,6.119717709233899e-05,2.769136608415318e-05,4.146918799187111e-05,3.571319026512727e-05,6.941896216865956e-05,1.6338164940400366e-05,4.2424785579047884e-07,2.8775377373597874e-06,1.0430738743066326e-05,-1.3279664038580101,4.3163874327238805,3.5548439131049676,5.040036173588971
b3617,2.285192961690682e-05,1.1674626445388827e-05,1.5982846452493127e-05,2.3129265622172242e-05,1.1997045088209027e-05,1.1597132901080517e-05,1.5969305650803816e-05,1.3598422327405082e-05,2.281912001277756e-05,3.3887205832793304e-06,1.8743214900535552e-07,7.07716585018281e-07,2.3081100149091248e-06,-0.9785478121599525,4.727559330358705,4.19436423748861,5.341422010843699
b3618,7.521292935394193e-06,6.996509302603213e-06,1.1868472687183754e-05,7.612572987980649e-06,4.19197650587259e-06,6.950068047614799e-06,1.1858417617488262e-05,1.3073330279239134e-05,7.510494256775478e-06,2.2262604505068023e-08,5.918660810044108e-08,1.3949083637041825e-06,1.6089477581364568e-06,-0.11395358409285805,5.117569923484634,5.758248154461597,5.782460661873145
b3619,0.000791036885123637,0.0007182074378190545,0.0007372459066210964,0.0008006370814053323,0.0007587216206188956,0.0007134401383970528,0.0007366213056998846,0.0007859164693774283,0.0007899011557787791,3.936861379977719e-06,1.5723055743963304e-06,2.3406144813173727e-07,1.3616458563795158e-07,-0.1489525828204208,3.256906428214993,3.1379038997987987,3.2298751558039944
b3620,2.1912626215187967e-05,2.633554237057997e-05,2.2979500528385335e-05,2.217856262936712e-05,1.823403107914325e-05,2.616073296411849e-05,2.2960032102626557e-05,1.6378603945018434e-05,2.1881165213705587e-05,3.874844725224208e-07,1.0546641168261283e-06,2.2620944692027442e-07,8.347795022587097e-07,0.2556405615986126,4.389758321439391,4.440939893127885,4.5308737145619205
b3622,6.758470181505274e-06,2.51970797840784e-06,3.8472891173749965e-06,6.840492450664435e-06,3.847066726843374e-06,2.5029827236185637e-06,3.844029661737062e-06,3.359469433018689e-06,6.748766723858943e-06,1.769241053956615e-06,3.232360157886152e-08,2.993126237492578e-07,1.0921826799549905e-06,-1.4330483880417653,5.383998816186789,4.55374087679893,6.129322676560022
b3625,1.3261469426187589e-05,9.49359146031975e-06,1.4986912774456088e-05,1.3422413513460084e-05,8.388290097019736e-06,9.430575135650464e-06,1.4974215736139594e-05,1.5198084569636901e-05,1.3242429302690815e-05,6.159573754533284e-07,1.4808100878080518e-09,1.343317254104459e-06,1.125913260681875e-07,-0.4918229776494236,4.9315960949605255,5.090655212221815,5.575433815136956
